epoch_for_cdf_mod,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-06-25 07:56:35.617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,5.138469412524493,-6.457365075059741,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275947.9519041989,59540.64297040815,-105751.60080697812
2025-06-25 07:56:40.617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.227201991927057,-6.4368301820151075,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275947.9692134047,59542.156466133616,-105751.57340569393
2025-06-25 07:56:45.617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.457948708983622,-6.437013146547983,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275947.9865220408,59543.66996155444,-105751.5460038737
2025-06-25 07:56:50.617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,5.022401105385715,-6.155606133179731,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.0038308487,59545.18351723889,-105751.51860042405
2025-06-25 07:56:55.617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.065872212815528,-8.206813439140483,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.02113838,59546.697012089615,-105751.4911975367
2025-06-25 07:57:00.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.302892599744215,-7.585916449112474,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.038445746,59548.2105368722,-105751.4637935111
2025-06-25 07:57:05.617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.9600713900490305,-5.649539309285238,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.0557519232,59549.72400085957,-105751.4363900905
2025-06-25 07:57:10.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.1705748906344446,-12.726978829191353,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.073058069,59551.237525029086,-105751.40898495744
2025-06-25 07:57:15.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.4703866057445225,-5.754878055381283,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.090363402,59552.75101838223,-105751.38157985435
2025-06-25 07:57:20.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,8.189471730223413,-5.424860524934168,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.1076688569,59554.26457236054,-105751.35417306569
2025-06-25 07:57:25.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.850683527413608,-6.82158890951419,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.124972519,59555.77800500642,-105751.3267680211
2025-06-25 07:57:30.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.714289941344859,-3.25088576669215,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.1422768747,59557.291558375066,-105751.29936014488
2025-06-25 07:57:35.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1.1670153170933624,-4.058552659802643,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.1595799897,59558.80505063703,-105751.27195285482
2025-06-25 07:57:40.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.5561564321979837,-1.9430658776564442,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.176882944,59560.31857254011,-105751.24454445922
2025-06-25 07:57:45.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.7901698477471442,-8.875370415452565,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.1941849971,59561.83206297314,-105751.21713604208
2025-06-25 07:57:50.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.52826169917552,-9.020188232725424,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.2114865477,59563.3455537219,-105751.18972716731
2025-06-25 07:57:55.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.6381431448116786,-4.841650208013135,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.2287875006,59564.859044528974,-105751.16231765988
2025-06-25 07:58:00.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.4440627667664714,-7.709821415233932,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.2460886028,59566.37259593162,-105751.13490655168
2025-06-25 07:58:05.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,6.517640081124515,-7.6983535305316195,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.2633884405,59567.88608668447,-105751.10749592632
2025-06-25 07:58:10.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.5579188290127988,-2.7290221937515824,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.2806877499,59569.399577193704,-105751.08008482936
2025-06-25 07:58:15.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.9621273159930475,-2.8808337680381584,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.2979864865,59570.91306702167,-105751.05267314852
2025-06-25 07:58:20.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.5572395690381526,-3.148144898039355,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.3152849977,59572.42658703826,-105751.02526036731
2025-06-25 07:58:25.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.840289545045245,-7.177922108285443,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.3325830153,59573.940106749265,-105750.99784702586
2025-06-25 07:58:30.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.9367138487835724,-6.325746749170051,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.3498804357,59575.453626180104,-105750.97043314355
2025-06-25 07:58:35.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.0151652823581543,-4.543210615658495,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.3671770117,59576.96711504232,-105750.94301931316
2025-06-25 07:58:40.618,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.1248797807984197,-8.572839137872684,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.3844729583,59578.48060361338,-105750.91560486384
2025-06-25 07:58:45.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.1906314094522337,-5.493828374500481,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.4017687952,59579.994122088814,-105750.88818937296
2025-06-25 07:58:50.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,5.170935580181464,-3.6134258792876537,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.4190637358,59581.50761004997,-105750.86077384424
2025-06-25 07:58:55.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.2241170872931484,-1.8523086828260844,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.4363583997,59583.02112798666,-105750.83335723018
2025-06-25 07:59:00.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.9321582523362828,-5.4041165380136675,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.4536522029,59584.53461535019,-105750.80594062957
2025-06-25 07:59:05.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.154294450018995,-8.72923195940426,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.4709457739,59586.04813268453,-105750.77852291457
2025-06-25 07:59:10.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.5483176426580023,-2.8884346424823306,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.488238509,59587.56161944413,-105750.75110523141
2025-06-25 07:59:15.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.02542542428935235,-10.89371058574325,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.5055306542,59589.07510591193,-105750.72368698672
2025-06-25 07:59:20.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,7.893546436153546,-6.21158077267917,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.5228221936,59590.58859208141,-105750.69626814133
2025-06-25 07:59:25.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.011016557315017,-6.0983396647283925,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.5401135678,59592.1021082212,-105750.66884825134
2025-06-25 07:59:30.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.2699785544785094,-8.348683336229783,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.5574044182,59593.615624057464,-105750.64142779645
2025-06-25 07:59:35.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.3690455957613281,-3.2926696313827506,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.5746946884,59595.129139605044,-105750.61400675948
2025-06-25 07:59:40.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-0.7682994779510679,-8.2892167309708,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.5919838324,59596.64259429034,-105750.58658636984
2025-06-25 07:59:45.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,5.667668652728604,-11.013613225644285,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.609272934,59598.15610923494,-105750.55916425586
2025-06-25 07:59:50.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.7979956004327562,-5.602003929863656,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.62656129,59599.66959360275,-105750.53174218844
2025-06-25 07:59:55.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.799974003978619,-4.374149392551146,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.6438497102,59601.18313818508,-105750.5043184376
2025-06-25 08:00:00.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.2020745451167656,-0.9070797604497756,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.6611361818,59602.69656144202,-105750.47689633246
2025-06-25 08:00:05.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.0747764737956516,-6.055170925850874,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.6784234738,59604.21010542818,-105750.44947148889
2025-06-25 08:00:10.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.316648785451804,-7.874536121972248,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.695709605,59605.723588597844,-105750.4220472349
2025-06-25 08:00:15.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.6560276044117188,-8.839977909752761,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.7129955115,59607.23710174366,-105750.39462185308
2025-06-25 08:00:20.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.006845943693242873,-7.374782841314321,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.7302804955,59608.75058432027,-105750.36719647428
2025-06-25 08:00:25.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.2409764975230857,-7.367564134144267,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.747564956,59610.26406658783,-105750.33977053035
2025-06-25 08:00:30.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.1748965898529846,-2.715357969016573,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.7648495266,59611.77760910506,-105750.3123429605
2025-06-25 08:00:35.619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.0139194794257023,-5.188507430332734,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.7821329043,59613.2910907755,-105750.28491596837
2025-06-25 08:00:40.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.21137299587145,-10.120640825903799,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.7994160324,59614.80460242367,-105750.25748782937
2025-06-25 08:00:45.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.7921945944535516,-8.00626358165971,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.8166979088,59616.318053228795,-105750.23006025149
2025-06-25 08:00:50.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.7657971244721793,-4.888640025242125,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.833979954,59617.83156427427,-105750.20263106434
2025-06-25 08:00:55.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.8577649376159684,-4.887161963823466,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.8512611273,59619.345044751026,-105750.1752018375
2025-06-25 08:01:00.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.893481136125132,-6.625801239457232,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.8685423883,59620.85858547165,-105750.14777096634
2025-06-25 08:01:05.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.96314872638305,-4.959773884927003,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.8858221031,59622.37203506929,-105750.12034120463
2025-06-25 08:01:10.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,9.411867522671379,-10.315232858031642,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.9031019546,59623.88554492243,-105750.09290983586
2025-06-25 08:01:15.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.516513096108227,-11.780020257600441,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.9203808545,59625.399024200844,-105750.0654783849
2025-06-25 08:01:20.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.291720110773685,-13.721728930636935,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.9376595349,59626.912533415365,-105750.03804585896
2025-06-25 08:01:25.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.5482183857108716,-3.043347189527367,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.9549374424,59628.42601208727,-105750.01061337482
2025-06-25 08:01:30.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.8356418069343547,-10.014197221153829,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.9722151149,59629.93952073611,-105749.98317978997
2025-06-25 08:01:35.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.9745169745337385,-6.385796679468733,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275948.9894918122,59631.452998824774,-105749.95574617782
2025-06-25 08:01:40.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.436762832692299,-6.2982364518187595,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.0067683612,59632.96650686806,-105749.92831148696
2025-06-25 08:01:45.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,9.414314495847115,-9.609853097301588,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.0240439894,59634.4799843421,-105749.90087679244
2025-06-25 08:01:50.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,8.692838798933348,-11.18658293346408,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.0413190825,59635.99346152287,-105749.8734415599
2025-06-25 08:01:55.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.224130930991418,-15.347724020975853,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.0585936003,59637.50693839994,-105749.84600573179
2025-06-25 08:02:00.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.392505348028735,-5.452971597924936,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.0758683044,59639.020475525766,-105749.81856833393
2025-06-25 08:02:05.620,5.153503235355578,-1e+31,407.0256076903959,-1e+31,-407.0256076903959,2.8405032142393267,-4.558812401546511,32.811658607453765,-1e+31,0.10933347692499452,-1e+31,404.10233910106473,-1e+31,28.25393315203757,-1e+31,1275949.0931417414,59640.533951802005,-105749.79113145056
2025-06-25 08:02:10.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.886586564604805,-2.964756522010717,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.110414676,59642.0474277718,-105749.76369402756
2025-06-25 08:02:15.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-0.6830793632545955,-4.375693469839973,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.1276873215,59643.56093373321,-105749.73625548062
2025-06-25 08:02:20.620,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.11555508519742475,-4.100191783070109,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.1449591,59645.074409107045,-105749.70881695341
2025-06-25 08:02:25.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.511768539439295,-6.274516980497488,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.1622306742,59646.58791446531,-105749.68137733068
2025-06-25 08:02:30.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.946733966553591,-7.635580422116703,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.1795017484,59648.10141947149,-105749.65393714787
2025-06-25 08:02:35.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.0047253083642076,-6.233125430064597,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.1967718955,59649.61489394872,-105749.62649698847
2025-06-25 08:02:40.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.4775439005825604,-7.285820857785552,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.2140414494,59651.128368127116,-105749.59905627463
2025-06-25 08:02:45.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1.4063247985364384,-8.729818243613373,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.2313107897,59652.64187228683,-105749.57161441236
2025-06-25 08:02:50.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1.5785667197544022,-7.767997523219542,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.2485794318,59654.15534585186,-105749.54417262727
2025-06-25 08:02:55.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1.1627820951192156,-9.402625229194776,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.2658473211,59655.66881913582,-105749.51673028298
2025-06-25 08:03:00.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.7175407375239082,-6.653608101340858,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.2831147257,59657.18229211219,-105749.48928735801
2025-06-25 08:03:05.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.746793574017978,-11.584752503262585,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.3003821946,59658.695825343595,-105749.46184277697
2025-06-25 08:03:10.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-0.3488912584809434,-5.047645904969386,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.3176485,59660.20929771496,-105749.43439876457
2025-06-25 08:03:15.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.469737865250323,-5.494633116853024,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.334914202,59661.72276977327,-105749.40695421817
2025-06-25 08:03:20.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.5358384962629366,-8.449791004315706,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.3521794179,59663.236241550236,-105749.3795090979
2025-06-25 08:03:25.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.229535618527837,-11.976202910656617,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.369444383,59664.74974331846,-105749.35206291807
2025-06-25 08:03:30.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.099982242555651,-4.96522121332324,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.386708482,59666.26321449723,-105749.32461667812
2025-06-25 08:03:35.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-0.914891873755014,-6.085815258251252,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.4039727338,59667.77674591422,-105749.29716887668
2025-06-25 08:03:40.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.952844929106142,-2.266982820811549,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.4212353728,59669.29018619735,-105749.26972209499
2025-06-25 08:03:45.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.3052233097061645,-8.515882550268941,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.438498133,59670.803686459425,-105749.242273713
2025-06-25 08:03:50.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.5810590357708314,-8.896437161104508,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.4557600336,59672.31715651797,-105749.21482531144
2025-06-25 08:03:55.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.6382486605508753,-8.35084946792108,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.4730217787,59673.83065658722,-105749.18737585208
2025-06-25 08:04:00.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,7.000634744309387,-21.193657206108057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.4902825188,59675.34412603364,-105749.15992635326
2025-06-25 08:04:05.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.2885387406449027,-10.120534111241703,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.5075431014,59676.85762516994,-105749.13247575541
2025-06-25 08:04:10.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.669287599651682,-2.322023568703024,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.5248031039,59678.37112369005,-105749.10502460774
2025-06-25 08:04:15.621,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.3447202931288658,-13.041198411681044,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.542062299,59679.88459074705,-105749.07757350674
2025-06-25 08:04:20.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,4.352745238392657,-3.961767864900615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.5593211693,59681.39808843311,-105749.0501212395
2025-06-25 08:04:25.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,3.455058217527828,-11.391118945857691,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.576578965,59682.91152558733,-105749.02266960382
2025-06-25 08:04:30.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1.405985622560145,-10.052309159619632,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.5938367152,59684.425023334334,-105748.9952162457
2025-06-25 08:04:35.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,6.306357859327928,-13.202257628680393,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.611093947,59685.93852099632,-105748.96776234312
2025-06-25 08:04:40.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,2.369845387543311,-4.934758891057768,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.6283507457,59687.45201838671,-105748.94030797039
2025-06-25 08:04:45.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,6.872456273967316,-7.8440472915989545,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.6456062263,59688.96545455734,-105748.91285408702
2025-06-25 08:04:50.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-0.49222843532961136,-7.010235581833726,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.6628619055,59690.47895118188,-105748.88539857388
2025-06-25 08:04:55.622,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,5.467660893589507,-10.945680636184335,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275949.680116574,59691.992417241265,-105748.85794303525
